system:index,built_frac,dist_water_m,elevation_m,lat,lon,lst_c,ndvi,.geo
5965,0.5330942803993821,2865.74597618142,880,12.858150386256016,77.55423974271476,39.07754510000001,0.5240395562928989,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55423974271476,12.858150386256016]}"
5966,0.6491929329931736,2977.4149861918813,891,12.85813693031272,77.55562081517644,37.29333866000002,0.5307451046876324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55562081517644,12.85813693031272]}"
5967,0.7070814408361912,3092.329219213246,897,12.858123467114366,77.55700188606964,39.68595266,0.4232680784244015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55700188606964,12.858123467114366]}"
5968,0.7374243075028062,3210.140183854904,895,12.858109996660998,77.5583829553935,39.95939426000001,0.36946590123531003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5583829553935,12.858109996660998]}"
5969,0.7246909895911813,3330.5404966761776,891,12.858096518952653,77.55976402314718,40.15080338000001,0.41888127750306214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55976402314718,12.858096518952653]}"
5970,0.7460187247488648,3181.980515339464,897,12.85808303398937,77.56114508932984,39.200593819999995,0.40095472426443507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56114508932984,12.85808303398937]}"
5971,0.7459923662245274,3033.5622624235025,900,12.858069541771188,77.56252615394064,40.099533080000015,0.33131649231469057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56252615394064,12.858069541771188]}"
5972,0.7274213770870119,2885.3076092507017,908,12.858056042298143,77.56390721697872,41.52142939999999,0.2208696602057745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56390721697872,12.858056042298143]}"
5973,0.6976949705276638,2737.2431386341987,915,12.858042535570275,77.56528827844323,40.77630104000002,0.2647595319660096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56528827844323,12.858042535570275]}"
5974,0.7014471450820565,2589.40147524481,924,12.858029021587623,77.56666933833336,41.0087264,0.35888668229532195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56666933833336,12.858029021587623]}"
5975,0.7282805629074574,2441.823089414956,925,12.858015500350225,77.56805039664823,41.79487100000006,0.2984899407648909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56805039664823,12.858015500350225]}"
5976,0.7168674468994141,2294.5587811167534,924,12.858001971858119,77.56943145338701,40.63958023999999,0.28616819941776683,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56943145338701,12.858001971858119]}"
5977,0.7168674468994141,2147.673159491453,927,12.857988436111343,77.57081250854885,40.130295260000025,0.1847149958254312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57081250854885,12.857988436111343]}"
5978,0.7240936090238392,2001.2496096189502,924,12.857974893109937,77.57219356213291,39.456945320000045,0.34308824067635324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57219356213291,12.857974893109937]}"
5979,0.7474823544034734,1855.3975315279472,923,12.857961342853939,77.57357461413834,39.897869900000046,0.3701369453286903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57357461413834,12.857961342853939]}"
5980,0.7331067998893559,1710.2631376487068,925,12.857947785343386,77.57495566456429,39.378330860000034,0.3336510592247285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57495566456429,12.857947785343386]}"
5981,0.7105114936130121,1566.0459763365825,927,12.85793422057832,77.57633671340993,39.434728190000016,0.2821194476349152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57633671340993,12.85793422057832]}"
5982,0.5432927074143663,1423.0249470757708,934,12.857920648558778,77.5777177606744,39.10830728000002,0.43342551143568664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5777177606744,12.857920648558778]}"
5983,0.7446096587227657,1281.6005617976296,940,12.857907069284797,77.57909880635687,39.01260272000002,0.29022197889017476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57909880635687,12.857907069284797]}"
5984,0.4271976547315717,1142.3659658795864,946,12.857893482756419,77.58047985045648,41.05657868000003,0.29741131351869604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58047985045648,12.857893482756419]}"
5985,0.5792198372073472,1006.2305898749054,950,12.85787988897368,77.5818608929724,39.84318158000002,0.32708757637474545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5818608929724,12.85787988897368]}"
5986,0.7426488143391907,874.6427842267951,953,12.857866287936618,77.58324193390378,38.19911395999998,0.30171862612209405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58324193390378,12.857866287936618]}"
5987,0.6524674041429535,750.0,944,12.857852679645275,77.58462297324976,40.80877223000002,0.22927925947372074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58462297324976,12.857852679645275]}"
5988,0.6925946559058502,636.3961030678927,935,12.85783906409969,77.5860040110095,38.63491151000002,0.3370952606007542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5860040110095,12.85783906409969]}"
5989,0.7265107706189156,540.8326913195983,930,12.857825441299896,77.58738504718218,40.017500600000005,0.24592054256214968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58738504718218,12.857825441299896]}"
5990,0.7382500987732783,474.3416490252569,920,12.857811811245936,77.58876608176693,40.475515280000025,0.23517651762824285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58876608176693,12.857811811245936]}"
5991,0.746097806841135,450.0,914,12.857798173937852,77.59014711476291,40.07218892000003,0.19956112765035575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59014711476291,12.857798173937852]}"
5992,0.7355648290831596,474.3416490252569,912,12.857784529375675,77.5915281461693,39.4364372,0.22579188393934477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5915281461693,12.857784529375675]}"
5993,0.7355648290831596,540.8326913195983,917,12.857770877559451,77.5929091759852,38.882717960000036,0.3581560045871868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5929091759852,12.857770877559451]}"
5994,0.7258865311741829,636.3961030678927,925,12.857757218489215,77.59429020420981,39.754313060000015,0.3137804669649807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59429020420981,12.857757218489215]}"
5995,0.6065048866439611,750.0,931,12.857743552165006,77.59567123084229,39.867107720000035,0.30212136020006325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59567123084229,12.857743552165006]}"
5996,0.723003456601873,874.6427842267951,927,12.857729878586866,77.59705225588175,39.38858492000003,0.3271046677594879,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59705225588175,12.857729878586866]}"
5997,0.6693257373990491,1006.2305898749054,924,12.857716197754831,77.59843327932738,40.29094220000002,0.2332956624576596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59843327932738,12.857716197754831]}"
5998,0.7299744230695069,1142.3659658795864,920,12.85770250966894,77.59981430117834,40.68572351000003,0.28964069067807285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59981430117834,12.85770250966894]}"
5999,0.711064592236653,1281.6005617976296,911,12.857688814329233,77.60119532143376,40.94891105000002,0.24101259369543807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60119532143376,12.857688814329233]}"
6000,0.2870295012835413,1423.0249470757708,908,12.857675111735748,77.60257634009282,41.30780315000001,0.2607605109966582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60257634009282,12.857675111735748]}"
6001,0.2019071727991104,1566.0459763365825,907,12.857661401888528,77.60395735715466,41.25995087000004,0.25279892167672224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60395735715466,12.857661401888528]}"
6002,0.6108284927904606,1710.2631376487068,910,12.857647684787606,77.60533837261843,39.51334265,0.2040723458531264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60533837261843,12.857647684787606]}"
6003,0.7054656802210957,1806.2391868188445,920,12.857633960433024,77.6067193864833,38.83315667000005,0.23585118146647988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6067193864833,12.857633960433024]}"
6004,0.5814015960786492,1656.804152578089,924,12.857620228824823,77.60810039874842,38.51186279000001,0.27760269789840797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60810039874842,12.857620228824823]}"
6005,0.4634697586297989,1507.4813431681334,930,12.857606489963038,77.60948140941295,37.94618048000001,0.4544096321737452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60948140941295,12.857606489963038]}"
6006,0.5076475525274873,1358.3077707206126,930,12.857592743847711,77.61086241847603,38.12733554000002,0.3843039824581884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61086241847603,12.857592743847711]}"
6007,0.22184881940484047,1209.3386622447824,925,12.85757899047888,77.61224342593682,36.696894170000036,0.532453302232506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61224342593682,12.85757899047888]}"
6008,0.6424241662025452,1060.6601717798212,925,12.857565229856585,77.61362443179449,36.82848794000003,0.40636223094883916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61362443179449,12.857565229856585]}"
6009,0.6424241662025452,912.4143795447329,924,12.857551461980865,77.61500543604818,37.95985256000003,0.24839058994664837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61500543604818,12.857551461980865]}"
6010,0.3828841978684068,764.8529270389176,920,12.857537686851758,77.61638643869703,39.35440472000005,0.33639275366471016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61638643869703,12.857537686851758]}"
6011,0.23790707648731768,618.4658438426491,914,12.857523904469305,77.61776743974025,40.12345922000003,0.31265967868965816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61776743974025,12.857523904469305]}"
6012,0.6356371036963537,474.3416490252569,913,12.857510114833543,77.61914843917694,40.834407380000016,0.2695975101266743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61914843917694,12.857510114833543]}"
6013,0.7134342587087303,335.4101966249685,909,12.857496317944515,77.62052943700628,40.246507940000015,0.3147782110867746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62052943700628,12.857496317944515]}"
6014,0.33995209308341146,212.13203435596427,904,12.857482513802257,77.62191043322743,36.01499918000002,0.3186589273027067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62191043322743,12.857482513802257]}"
6015,0.19668048713356256,150.0,902,12.857468702406809,77.62329142783952,34.53841454000002,0.38239277652370196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62329142783952,12.857468702406809]}"
6016,0.2232342172646895,212.13203435596427,905,12.857454883758209,77.62467242084173,35.83042610000001,0.46293527024140146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62467242084173,12.857454883758209]}"
6017,0.6063645883696154,335.4101966249685,908,12.857441057856501,77.62605341223319,39.15957758000002,0.3403584040544694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62605341223319,12.857441057856501]}"
6018,0.6039235881762579,474.3416490252569,910,12.857427224701718,77.6274344020131,40.998472340000035,0.34399920687539887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6274344020131,12.857427224701718]}"
6019,0.5162622999632731,618.4658438426491,913,12.857413384293906,77.62881539018055,41.024107490000034,0.3395795108384625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62881539018055,12.857413384293906]}"
6020,0.1636782952118665,764.8529270389176,909,12.8573995366331,77.63019637673476,42.91769057000002,0.34017411020522387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63019637673476,12.8573995366331]}"
6021,0.1557813590625301,912.4143795447329,905,12.857385681719341,77.63157736167484,40.06364387000002,0.3744269249991067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63157736167484,12.857385681719341]}"
6022,0.20193086238577962,1060.6601717798212,909,12.857371819552668,77.63295834499998,39.21084788000002,0.3777390298968435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63295834499998,12.857371819552668]}"
6023,0.6130040104035288,1209.3386622447824,923,12.85735795013312,77.6343393267093,41.84785031000001,0.27563813429380335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6343393267093,12.85735795013312]}"
6024,0.7337861103005707,1358.3077707206126,919,12.857344073460737,77.63572030680199,40.90105877000002,0.3104871452202377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63572030680199,12.857344073460737]}"
6025,0.7337861103005707,1507.4813431681334,918,12.85733018953556,77.63710128527717,41.49237623000005,0.34925848039956414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63710128527717,12.85733018953556]}"
6026,0.29679162765387446,1656.804152578089,916,12.857316298357626,77.63848226213402,42.121291910000025,0.3885596808715612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63848226213402,12.857316298357626]}"
